artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity,release_date,artist_id,genres,release_year,region,era
Macklemore & Ryan Lewis,This Unruly Mess I've Made,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",5pfJsMwoRYKampPay8amX0,0.828,0.609,1,-4.402,1,0.0694,1.21e-06,0.291,0.707,109.725,292593,4,66,2016-02-26,5BcAKTbp20cv7tC5VqPFoC,"['pop rap', 'seattle hip hop']",2016,Other,Current
Lil Uzi Vert,Luv Is Rage,Top,55Q46o5adtSobImSKrrlqW,0.776,0.762,0,-4.356,1,0.216,0.0,0.18,0.678,120.039,236000,4,70,2015-12-18,4O15NlyKLIASxsJ0PrXPfz,"['melodic rap', 'philly rap', 'rage rap', 'rap']",2015,East,Current
"Tyler, The Creator",Cherry Bomb,"FUCKING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)",46CA1H0T1r7u5lDUtVveAh,0.232,0.705,5,-6.928,1,0.0997,6.6e-05,0.185,0.352,74.28,401573,4,71,2015-04-13,4V8LLVI7PbaPR0K2TGSxFF,"['hip hop', 'rap']",2015,Other,Current
Fetty Wap,Fetty Wap (Deluxe),Again,3ESSGgWzRf1xvP7G5hHMhB,0.748,0.733,11,-4.421,0,0.072,0.0,0.329,0.291,93.019,312240,4,74,2015-09-25,6PXS4YHDkKvl1wkIl4V8DL,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",2015,East,Current
Drake,Back To Back,Back To Back,5lFDtgWsjRJu8fPOAyJIAK,0.893,0.48,1,-3.728,0,0.356,0.0,0.116,0.382,86.976,170638,4,64,2015-07-31,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",2015,Other,Current
Future,DS2 (Deluxe),Where Ya At (feat. Drake),5nN8BwAQDJDguq7Dpd3JQQ,0.813,0.453,1,-6.941,1,0.338,0.0,0.14,0.191,161.997,208027,4,78,2015-07-17,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",2015,South,Current
Mac Miller,GO:OD AM,ROS,388jD8ko9cvFM9cd9TYDrl,0.535,0.448,1,-8.919,0,0.175,0.0,0.376,0.284,120.554,343213,4,77,2015-09-18,4LLpKhyESsyAXpc4laK94U,"['hip hop', 'pittsburgh rap', 'rap']",2015,East,Current
Travis Scott,Rodeo (Expanded Edition),3500 (feat. Future & 2 Chainz),1SGt65i9AnXYdDQt1AtDRH,0.773,0.595,8,-6.062,0,0.161,2.47e-06,0.13,0.338,123.968,461840,4,81,2015-09-04,0Y5tJX1MQlPlqiwlOH1tJY,"['hip hop', 'rap', 'slap house']",2015,Other,Current
Fetty Wap,Fetty Wap (Deluxe),My Way (feat. Monty),1WoOzgvz6CgH4pX6a1RKGp,0.748,0.741,6,-3.103,1,0.0531,0.0,0.147,0.537,128.077,213053,4,74,2015-09-25,6PXS4YHDkKvl1wkIl4V8DL,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",2015,East,Current
Drake,If You're Reading This It's Too Late,Know Yourself,5InOp6q2vvx0fShv3bzFLZ,0.72,0.412,11,-8.687,0,0.223,0.0,0.342,0.179,114.408,275840,4,80,2015-02-12,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",2015,Other,Current
Future,DS2 (Deluxe),F*ck Up Some Commas,49zD0wr2S3d0lZPib0K4e1,0.874,0.568,11,-5.896,0,0.224,1.38e-05,0.149,0.46,139.995,237400,4,78,2015-07-17,1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",2015,South,Current
Denzel Curry,Ultimate,Ultimate,6R0GRYk2vs2XuBVemYK5YZ,0.493,0.826,9,-3.106,1,0.311,3.42e-06,0.252,0.75,112.865,189974,4,59,2015-01-01,6fxyWrfmjcbj5d12gXeiNV,"['dark trap', 'drill', 'hip hop', 'miami hip hop', 'rap', 'underground hip hop']",2015,South,Current
